ds,rate_of_change,type,station,pollutant
2019-07-22 00:00:00,0.2737836180482418,ALLVAR,Manchester_Piccadilly,O3
2019-07-29 00:00:00,0.2244786369334797,ALLVAR,Manchester_Piccadilly,O3
2019-08-05 00:00:00,0.1432944443758366,ALLVAR,Manchester_Piccadilly,O3
2019-08-12 00:00:00,0.04082060323893799,ALLVAR,Manchester_Piccadilly,O3
2019-08-19 00:00:00,-0.058111972361775344,ALLVAR,Manchester_Piccadilly,O3
2019-08-26 00:00:00,-0.13078091761424915,ALLVAR,Manchester_Piccadilly,O3
2019-09-02 00:00:00,-0.16683245173928896,ALLVAR,Manchester_Piccadilly,O3
2019-09-09 00:00:00,-0.1589461758155224,ALLVAR,Manchester_Piccadilly,O3
2019-09-16 00:00:00,-0.149199760617023,ALLVAR,Manchester_Piccadilly,O3
2019-09-23 00:00:00,-0.09374642158237734,ALLVAR,Manchester_Piccadilly,O3
2019-09-30 00:00:00,-0.018564810136691534,ALLVAR,Manchester_Piccadilly,O3
2019-10-07 00:00:00,0.053569317868689126,ALLVAR,Manchester_Piccadilly,O3
2019-10-14 00:00:00,0.10296940531458532,ALLVAR,Manchester_Piccadilly,O3
2019-10-21 00:00:00,0.1106208513508804,ALLVAR,Manchester_Piccadilly,O3
2019-10-28 00:00:00,0.08548376059609097,ALLVAR,Manchester_Piccadilly,O3
2019-11-04 00:00:00,0.07748510276923781,ALLVAR,Manchester_Piccadilly,O3
2019-11-11 00:00:00,0.06348678843511024,ALLVAR,Manchester_Piccadilly,O3
2019-11-18 00:00:00,0.05860984006240244,ALLVAR,Manchester_Piccadilly,O3
2019-11-25 00:00:00,0.053069981290981616,ALLVAR,Manchester_Piccadilly,O3
2019-12-02 00:00:00,0.05458931343274642,ALLVAR,Manchester_Piccadilly,O3
2019-12-09 00:00:00,0.05932527998895765,ALLVAR,Manchester_Piccadilly,O3
2019-12-16 00:00:00,0.06718919062173612,ALLVAR,Manchester_Piccadilly,O3
2019-12-23 00:00:00,0.07422695710510396,ALLVAR,Manchester_Piccadilly,O3
2019-12-30 00:00:00,0.07292785449869754,ALLVAR,Manchester_Piccadilly,O3
2020-01-06 00:00:00,0.05974616234519914,ALLVAR,Manchester_Piccadilly,O3
2020-01-13 00:00:00,0.028969458860238717,ALLVAR,Manchester_Piccadilly,O3
2020-01-20 00:00:00,-0.02208597751732455,ALLVAR,Manchester_Piccadilly,O3
2020-01-27 00:00:00,-0.06017215233086404,ALLVAR,Manchester_Piccadilly,O3
2020-02-03 00:00:00,-0.0772637462408845,ALLVAR,Manchester_Piccadilly,O3
2020-02-10 00:00:00,-0.058762220809118304,ALLVAR,Manchester_Piccadilly,O3
2020-02-17 00:00:00,0.027638083581035033,ALLVAR,Manchester_Piccadilly,O3
2020-02-24 00:00:00,0.17679745756090526,ALLVAR,Manchester_Piccadilly,O3
2020-03-02 00:00:00,0.3773278531696995,ALLVAR,Manchester_Piccadilly,O3
2020-03-09 00:00:00,0.6024861409165503,ALLVAR,Manchester_Piccadilly,O3
2020-03-16 00:00:00,0.7975742779341495,ALLVAR,Manchester_Piccadilly,O3
2020-03-23 00:00:00,0.9276829129251531,ALLVAR,Manchester_Piccadilly,O3
2020-03-30 00:00:00,0.9306971714956944,ALLVAR,Manchester_Piccadilly,O3
2020-04-06 00:00:00,0.7950068490847073,ALLVAR,Manchester_Piccadilly,O3
2020-04-13 00:00:00,0.5775273490273847,ALLVAR,Manchester_Piccadilly,O3
2020-04-20 00:00:00,0.35907524787208445,ALLVAR,Manchester_Piccadilly,O3
2020-04-27 00:00:00,0.16462077520631624,ALLVAR,Manchester_Piccadilly,O3
2020-05-04 00:00:00,-0.007571561139059213,ALLVAR,Manchester_Piccadilly,O3
2020-05-11 00:00:00,-0.12876241893000184,ALLVAR,Manchester_Piccadilly,O3
2020-05-18 00:00:00,-0.17315157029948836,ALLVAR,Manchester_Piccadilly,O3
2020-05-25 00:00:00,-0.15561686477035863,ALLVAR,Manchester_Piccadilly,O3
2020-06-01 00:00:00,-0.13687558976725,ALLVAR,Manchester_Piccadilly,O3
2020-06-08 00:00:00,-0.13984660272959815,ALLVAR,Manchester_Piccadilly,O3
2020-06-15 00:00:00,-0.16882546782136387,ALLVAR,Manchester_Piccadilly,O3
2020-06-22 00:00:00,-0.20453183057769309,ALLVAR,Manchester_Piccadilly,O3
2020-06-29 00:00:00,-0.23747308161112812,ALLVAR,Manchester_Piccadilly,O3
2020-07-06 00:00:00,-0.22986610543620856,ALLVAR,Manchester_Piccadilly,O3
2020-07-13 00:00:00,-0.1568870160573681,ALLVAR,Manchester_Piccadilly,O3
2020-07-20 00:00:00,-0.017330633375664206,ALLVAR,Manchester_Piccadilly,O3
2020-07-27 00:00:00,0.04789811059408322,ALLVAR,Manchester_Piccadilly,O3
2020-08-03 00:00:00,0.0750963439617891,ALLVAR,Manchester_Piccadilly,O3
2020-08-10 00:00:00,0.1913845469652884,ALLVAR,Manchester_Piccadilly,O3
2020-08-17 00:00:00,0.21477220266825015,ALLVAR,Manchester_Piccadilly,O3
2020-08-24 00:00:00,0.2181668638920442,ALLVAR,Manchester_Piccadilly,O3
2020-08-31 00:00:00,0.22069690767830252,ALLVAR,Manchester_Piccadilly,O3
2020-09-07 00:00:00,0.2186522235798236,ALLVAR,Manchester_Piccadilly,O3
2020-09-14 00:00:00,0.21134978037112262,ALLVAR,Manchester_Piccadilly,O3
2020-09-21 00:00:00,0.21101635163035581,ALLVAR,Manchester_Piccadilly,O3
2020-09-28 00:00:00,0.18269858322895516,ALLVAR,Manchester_Piccadilly,O3
2020-10-05 00:00:00,0.1563874563935883,ALLVAR,Manchester_Piccadilly,O3
2020-10-12 00:00:00,0.1470581374351312,ALLVAR,Manchester_Piccadilly,O3
2020-10-19 00:00:00,0.14848096895746465,ALLVAR,Manchester_Piccadilly,O3
2020-10-26 00:00:00,0.1439043706860872,ALLVAR,Manchester_Piccadilly,O3
2020-11-02 00:00:00,0.1157955188142239,ALLVAR,Manchester_Piccadilly,O3
2020-11-09 00:00:00,0.0495711327250703,ALLVAR,Manchester_Piccadilly,O3
2020-11-16 00:00:00,-0.0429022606887699,ALLVAR,Manchester_Piccadilly,O3
2020-11-23 00:00:00,-0.13188811967606995,ALLVAR,Manchester_Piccadilly,O3
2020-11-30 00:00:00,-0.17031277780876053,ALLVAR,Manchester_Piccadilly,O3
2020-12-07 00:00:00,-0.16068734829232056,ALLVAR,Manchester_Piccadilly,O3
2020-12-14 00:00:00,-0.1371992584899786,ALLVAR,Manchester_Piccadilly,O3
2020-12-21 00:00:00,-0.0923342353944605,ALLVAR,Manchester_Piccadilly,O3
2020-12-28 00:00:00,-0.03423163525719275,ALLVAR,Manchester_Piccadilly,O3
2021-01-04 00:00:00,0.03373141699054116,ALLVAR,Manchester_Piccadilly,O3
2021-01-11 00:00:00,0.1140495638152359,ALLVAR,Manchester_Piccadilly,O3
2021-01-18 00:00:00,0.1951294681433069,ALLVAR,Manchester_Piccadilly,O3
2021-01-25 00:00:00,0.260671219755487,ALLVAR,Manchester_Piccadilly,O3
2021-02-01 00:00:00,0.30533877535536647,ALLVAR,Manchester_Piccadilly,O3
2021-02-08 00:00:00,0.32643798455882234,ALLVAR,Manchester_Piccadilly,O3
2021-02-15 00:00:00,0.2142044654811457,ALLVAR,Manchester_Piccadilly,O3
2021-02-22 00:00:00,0.002201231046555563,ALLVAR,Manchester_Piccadilly,O3
2021-03-01 00:00:00,-0.21480557127430444,ALLVAR,Manchester_Piccadilly,O3
2021-03-08 00:00:00,-0.35444977786917065,ALLVAR,Manchester_Piccadilly,O3
2021-03-15 00:00:00,-0.39234267938760325,ALLVAR,Manchester_Piccadilly,O3
2021-03-22 00:00:00,-0.3814685456852871,ALLVAR,Manchester_Piccadilly,O3
2021-03-29 00:00:00,-0.33574473169017693,ALLVAR,Manchester_Piccadilly,O3
2021-04-05 00:00:00,-0.25420833964402334,ALLVAR,Manchester_Piccadilly,O3
2021-04-12 00:00:00,-0.1561942939613985,ALLVAR,Manchester_Piccadilly,O3
2021-04-19 00:00:00,-0.06068588635207561,ALLVAR,Manchester_Piccadilly,O3
2021-04-26 00:00:00,0.02422978440404222,ALLVAR,Manchester_Piccadilly,O3
2021-05-03 00:00:00,0.095322730464801,ALLVAR,Manchester_Piccadilly,O3
2021-05-10 00:00:00,0.14748997005553122,ALLVAR,Manchester_Piccadilly,O3
2021-05-17 00:00:00,0.17000795260885582,ALLVAR,Manchester_Piccadilly,O3
2021-05-24 00:00:00,0.17515507551031817,ALLVAR,Manchester_Piccadilly,O3
2021-05-31 00:00:00,0.1490255462225889,ALLVAR,Manchester_Piccadilly,O3
2021-06-07 00:00:00,0.09831618806787645,ALLVAR,Manchester_Piccadilly,O3
2021-06-14 00:00:00,0.0656002902958619,ALLVAR,Manchester_Piccadilly,O3
2021-06-21 00:00:00,0.06000065849892877,ALLVAR,Manchester_Piccadilly,O3
2021-06-28 00:00:00,0.07333458879632815,ALLVAR,Manchester_Piccadilly,O3
2021-07-05 00:00:00,0.06596450560212475,ALLVAR,Manchester_Piccadilly,O3
2021-07-12 00:00:00,0.06488272946413076,ALLVAR,Manchester_Piccadilly,O3
2021-07-19 00:00:00,0.07573478382605003,ALLVAR,Manchester_Piccadilly,O3
2021-07-26 00:00:00,0.07544302671860947,ALLVAR,Manchester_Piccadilly,O3
2021-08-02 00:00:00,0.10346483448435606,ALLVAR,Manchester_Piccadilly,O3
2021-08-09 00:00:00,0.16446472033995718,ALLVAR,Manchester_Piccadilly,O3
2021-08-16 00:00:00,0.25459672964208124,ALLVAR,Manchester_Piccadilly,O3
2021-08-23 00:00:00,0.3488525449282065,ALLVAR,Manchester_Piccadilly,O3
2021-08-30 00:00:00,0.3920282120607652,ALLVAR,Manchester_Piccadilly,O3
2021-09-06 00:00:00,0.386067561618475,ALLVAR,Manchester_Piccadilly,O3
2021-09-13 00:00:00,0.3129505170489324,ALLVAR,Manchester_Piccadilly,O3
2021-09-20 00:00:00,0.19323970275015512,ALLVAR,Manchester_Piccadilly,O3
2021-09-27 00:00:00,0.12788442141201273,ALLVAR,Manchester_Piccadilly,O3
2021-10-04 00:00:00,0.024322412756148992,ALLVAR,Manchester_Piccadilly,O3
2021-10-11 00:00:00,-0.03654390888303283,ALLVAR,Manchester_Piccadilly,O3
2021-10-18 00:00:00,-0.05594940108883861,ALLVAR,Manchester_Piccadilly,O3
2021-10-25 00:00:00,-0.060399240064214155,ALLVAR,Manchester_Piccadilly,O3
2021-11-01 00:00:00,-0.06504648227549126,ALLVAR,Manchester_Piccadilly,O3
2021-11-08 00:00:00,-0.057627757690745796,ALLVAR,Manchester_Piccadilly,O3
2021-11-15 00:00:00,-0.04497510158901008,ALLVAR,Manchester_Piccadilly,O3
2021-11-22 00:00:00,-0.020136932640205885,ALLVAR,Manchester_Piccadilly,O3
2021-11-29 00:00:00,0.003558600053665373,ALLVAR,Manchester_Piccadilly,O3
2021-12-06 00:00:00,0.01961150586802063,ALLVAR,Manchester_Piccadilly,O3
2021-12-13 00:00:00,0.02855295196199137,ALLVAR,Manchester_Piccadilly,O3
2021-12-20 00:00:00,0.033292228535941604,ALLVAR,Manchester_Piccadilly,O3
2021-12-27 00:00:00,0.040969066488983685,ALLVAR,Manchester_Piccadilly,O3
2022-01-03 00:00:00,0.0603919557580852,ALLVAR,Manchester_Piccadilly,O3
2022-01-10 00:00:00,0.08757740337072306,ALLVAR,Manchester_Piccadilly,O3
2022-01-17 00:00:00,0.10487780045352224,ALLVAR,Manchester_Piccadilly,O3
2022-01-24 00:00:00,0.10028771272632753,ALLVAR,Manchester_Piccadilly,O3
2022-01-31 00:00:00,0.10415204506078624,ALLVAR,Manchester_Piccadilly,O3
2022-02-07 00:00:00,0.09453576343577197,ALLVAR,Manchester_Piccadilly,O3
2022-02-14 00:00:00,0.08731321407946524,ALLVAR,Manchester_Piccadilly,O3
2022-02-21 00:00:00,0.08757993122672048,ALLVAR,Manchester_Piccadilly,O3
2022-02-28 00:00:00,0.08361871285979561,ALLVAR,Manchester_Piccadilly,O3
2022-03-07 00:00:00,0.06433570584651704,ALLVAR,Manchester_Piccadilly,O3
2022-03-14 00:00:00,0.00989384928242032,ALLVAR,Manchester_Piccadilly,O3
2022-03-21 00:00:00,-0.07069363323097377,ALLVAR,Manchester_Piccadilly,O3
2022-03-28 00:00:00,-0.137169104568585,ALLVAR,Manchester_Piccadilly,O3
2022-04-04 00:00:00,-0.1606989277959272,ALLVAR,Manchester_Piccadilly,O3
2022-04-11 00:00:00,-0.1574104342648397,ALLVAR,Manchester_Piccadilly,O3
2022-04-18 00:00:00,-0.1419687662946103,ALLVAR,Manchester_Piccadilly,O3
2022-04-25 00:00:00,-0.1314272440306894,ALLVAR,Manchester_Piccadilly,O3
2022-05-02 00:00:00,-0.09275852876930202,ALLVAR,Manchester_Piccadilly,O3
2022-05-09 00:00:00,-0.028422439776925046,ALLVAR,Manchester_Piccadilly,O3
2022-05-16 00:00:00,0.030180290435474433,ALLVAR,Manchester_Piccadilly,O3
2022-05-23 00:00:00,0.0568084761602492,ALLVAR,Manchester_Piccadilly,O3
2022-05-30 00:00:00,0.049000631786569215,ALLVAR,Manchester_Piccadilly,O3
2022-06-06 00:00:00,0.05160254376581008,ALLVAR,Manchester_Piccadilly,O3
2022-06-13 00:00:00,0.05159809068108956,ALLVAR,Manchester_Piccadilly,O3
2022-06-20 00:00:00,0.048464490101615354,ALLVAR,Manchester_Piccadilly,O3
2022-06-27 00:00:00,0.04779513537046398,ALLVAR,Manchester_Piccadilly,O3
2022-07-04 00:00:00,0.045129403528960665,ALLVAR,Manchester_Piccadilly,O3
2022-07-11 00:00:00,0.042480969930750234,ALLVAR,Manchester_Piccadilly,O3
2022-07-18 00:00:00,0.039754784923111686,ALLVAR,Manchester_Piccadilly,O3
2022-07-25 00:00:00,0.03878105819239863,ALLVAR,Manchester_Piccadilly,O3
2022-08-01 00:00:00,0.03939873017080231,ALLVAR,Manchester_Piccadilly,O3
2022-08-08 00:00:00,0.025603211100602152,ALLVAR,Manchester_Piccadilly,O3
2022-08-15 00:00:00,-0.01910435943955946,ALLVAR,Manchester_Piccadilly,O3
2022-08-22 00:00:00,-0.07800884537718389,ALLVAR,Manchester_Piccadilly,O3
2022-08-29 00:00:00,-0.1146177547468028,ALLVAR,Manchester_Piccadilly,O3
2022-09-05 00:00:00,-0.12385330498398872,ALLVAR,Manchester_Piccadilly,O3
2022-09-12 00:00:00,-0.11096917435521902,ALLVAR,Manchester_Piccadilly,O3
2022-09-19 00:00:00,-0.11098204839708359,ALLVAR,Manchester_Piccadilly,O3
2022-09-26 00:00:00,-0.10738739182160373,ALLVAR,Manchester_Piccadilly,O3
2022-10-03 00:00:00,-0.09359776730350688,ALLVAR,Manchester_Piccadilly,O3
2022-10-10 00:00:00,-0.07468316979701939,ALLVAR,Manchester_Piccadilly,O3
2022-10-17 00:00:00,-0.05841001177598315,ALLVAR,Manchester_Piccadilly,O3
2022-10-24 00:00:00,-0.04460610430467682,ALLVAR,Manchester_Piccadilly,O3
2022-10-31 00:00:00,-0.028397786356819665,ALLVAR,Manchester_Piccadilly,O3
2022-11-07 00:00:00,-0.011634587013311659,ALLVAR,Manchester_Piccadilly,O3
2022-11-14 00:00:00,0.0023291535055349755,ALLVAR,Manchester_Piccadilly,O3
2022-11-21 00:00:00,0.015195033694141102,ALLVAR,Manchester_Piccadilly,O3
2022-11-28 00:00:00,0.02072599395897612,ALLVAR,Manchester_Piccadilly,O3
2022-12-05 00:00:00,0.016091459041753353,ALLVAR,Manchester_Piccadilly,O3
2022-12-12 00:00:00,0.0065914927997994255,ALLVAR,Manchester_Piccadilly,O3
2022-12-19 00:00:00,0.018579764864782078,ALLVAR,Manchester_Piccadilly,O3
2022-12-26 00:00:00,0.026005744282912246,ALLVAR,Manchester_Piccadilly,O3
2016-07-25 00:00:00,,ALLVAR,Manchester_Sharston,NOx
2016-08-01 00:00:00,0.15706389621936623,ALLVAR,Manchester_Sharston,NOx
2016-08-08 00:00:00,0.1887130174447833,ALLVAR,Manchester_Sharston,NOx
2016-08-15 00:00:00,0.18222092635562603,ALLVAR,Manchester_Sharston,NOx
2016-08-22 00:00:00,0.17794918450413277,ALLVAR,Manchester_Sharston,NOx
2016-08-29 00:00:00,0.1655122036321508,ALLVAR,Manchester_Sharston,NOx
2016-09-05 00:00:00,0.15722788653212305,ALLVAR,Manchester_Sharston,NOx
2016-09-12 00:00:00,0.15692771977548503,ALLVAR,Manchester_Sharston,NOx
2016-09-19 00:00:00,0.1569441917626193,ALLVAR,Manchester_Sharston,NOx
2016-09-26 00:00:00,0.20638910703828373,ALLVAR,Manchester_Sharston,NOx
2016-10-03 00:00:00,0.29870568648129847,ALLVAR,Manchester_Sharston,NOx
2016-10-10 00:00:00,0.4018468964904187,ALLVAR,Manchester_Sharston,NOx
2016-10-17 00:00:00,0.49063977618268595,ALLVAR,Manchester_Sharston,NOx
2016-10-24 00:00:00,0.5291706398211886,ALLVAR,Manchester_Sharston,NOx
2016-10-31 00:00:00,0.5295026331043857,ALLVAR,Manchester_Sharston,NOx
2016-11-07 00:00:00,0.5295266266622889,ALLVAR,Manchester_Sharston,NOx
2016-11-14 00:00:00,0.5112516858242699,ALLVAR,Manchester_Sharston,NOx
2016-11-21 00:00:00,0.4026834770324683,ALLVAR,Manchester_Sharston,NOx
2016-11-28 00:00:00,0.2170999158775544,ALLVAR,Manchester_Sharston,NOx
2016-12-05 00:00:00,0.013255523726876106,ALLVAR,Manchester_Sharston,NOx
2016-12-12 00:00:00,-0.17951013893836176,ALLVAR,Manchester_Sharston,NOx
2016-12-19 00:00:00,-0.35000495990988156,ALLVAR,Manchester_Sharston,NOx
2016-12-26 00:00:00,-0.49221743102305027,ALLVAR,Manchester_Sharston,NOx
2017-01-02 00:00:00,-0.5678254351445062,ALLVAR,Manchester_Sharston,NOx
2017-01-09 00:00:00,-0.5715084650394004,ALLVAR,Manchester_Sharston,NOx
2017-01-16 00:00:00,-0.5796996354603721,ALLVAR,Manchester_Sharston,NOx
2017-01-23 00:00:00,-0.44381206696071374,ALLVAR,Manchester_Sharston,NOx
2017-01-30 00:00:00,-0.2563837140001404,ALLVAR,Manchester_Sharston,NOx
2017-02-06 00:00:00,-0.07165848560299182,ALLVAR,Manchester_Sharston,NOx
2017-02-13 00:00:00,0.09335570361190904,ALLVAR,Manchester_Sharston,NOx
2017-02-20 00:00:00,0.2199081947077559,ALLVAR,Manchester_Sharston,NOx
2017-02-27 00:00:00,0.28249459923874554,ALLVAR,Manchester_Sharston,NOx
2017-03-06 00:00:00,0.266851513075018,ALLVAR,Manchester_Sharston,NOx
2017-03-13 00:00:00,0.2380271796955924,ALLVAR,Manchester_Sharston,NOx
2017-03-20 00:00:00,0.174306574031732,ALLVAR,Manchester_Sharston,NOx
2017-03-27 00:00:00,0.09254590010385044,ALLVAR,Manchester_Sharston,NOx
2017-04-03 00:00:00,0.018615216522100297,ALLVAR,Manchester_Sharston,NOx
2017-04-10 00:00:00,-0.021696602549177157,ALLVAR,Manchester_Sharston,NOx
2017-04-17 00:00:00,-0.021639231791745317,ALLVAR,Manchester_Sharston,NOx
2017-04-24 00:00:00,-0.008524995759643161,ALLVAR,Manchester_Sharston,NOx
2017-05-01 00:00:00,-0.006437773139005287,ALLVAR,Manchester_Sharston,NOx
2017-05-08 00:00:00,-0.0024723551684147083,ALLVAR,Manchester_Sharston,NOx
2017-05-15 00:00:00,0.0029056041271147137,ALLVAR,Manchester_Sharston,NOx
2017-05-22 00:00:00,0.0032420887099391393,ALLVAR,Manchester_Sharston,NOx
2017-05-29 00:00:00,0.004435624787618053,ALLVAR,Manchester_Sharston,NOx
2017-06-05 00:00:00,0.004254610686189153,ALLVAR,Manchester_Sharston,NOx
2017-06-12 00:00:00,0.0056370593408487935,ALLVAR,Manchester_Sharston,NOx
2017-06-19 00:00:00,0.0055071234086057075,ALLVAR,Manchester_Sharston,NOx
2017-06-26 00:00:00,0.005526923115709792,ALLVAR,Manchester_Sharston,NOx
2017-07-03 00:00:00,0.004877839865365274,ALLVAR,Manchester_Sharston,NOx
2017-07-10 00:00:00,0.004886698698484793,ALLVAR,Manchester_Sharston,NOx
2017-07-17 00:00:00,0.004497816132307264,ALLVAR,Manchester_Sharston,NOx
2017-07-24 00:00:00,0.003139620763896289,ALLVAR,Manchester_Sharston,NOx
2017-07-31 00:00:00,0.0016529816242822903,ALLVAR,Manchester_Sharston,NOx
2017-08-07 00:00:00,0.001505205523464781,ALLVAR,Manchester_Sharston,NOx
2017-08-14 00:00:00,-0.0026355073538013585,ALLVAR,Manchester_Sharston,NOx
2017-08-21 00:00:00,-0.0035546479417831733,ALLVAR,Manchester_Sharston,NOx
2017-08-28 00:00:00,-0.003613620164458098,ALLVAR,Manchester_Sharston,NOx
2017-09-04 00:00:00,-0.0035425723223951877,ALLVAR,Manchester_Sharston,NOx
2017-09-11 00:00:00,-0.0034992913749860577,ALLVAR,Manchester_Sharston,NOx
2017-09-18 00:00:00,-0.003432258874788374,ALLVAR,Manchester_Sharston,NOx
2017-09-25 00:00:00,-0.0007983678624867707,ALLVAR,Manchester_Sharston,NOx
2017-10-02 00:00:00,-0.0007340321372453218,ALLVAR,Manchester_Sharston,NOx
2017-10-09 00:00:00,0.008035305333280007,ALLVAR,Manchester_Sharston,NOx
2017-10-16 00:00:00,0.013185437943185718,ALLVAR,Manchester_Sharston,NOx
2017-10-23 00:00:00,0.016791013794893672,ALLVAR,Manchester_Sharston,NOx
2017-10-30 00:00:00,0.018456768952653135,ALLVAR,Manchester_Sharston,NOx
2017-11-06 00:00:00,0.02111660270406901,ALLVAR,Manchester_Sharston,NOx
2017-11-13 00:00:00,0.022748988333354703,ALLVAR,Manchester_Sharston,NOx
2017-11-20 00:00:00,0.027285928928193925,ALLVAR,Manchester_Sharston,NOx
2017-11-27 00:00:00,0.047123053450839336,ALLVAR,Manchester_Sharston,NOx
2017-12-04 00:00:00,0.07304583659627184,ALLVAR,Manchester_Sharston,NOx
2017-12-11 00:00:00,0.08563101309763965,ALLVAR,Manchester_Sharston,NOx
2017-12-18 00:00:00,0.08563792345869814,ALLVAR,Manchester_Sharston,NOx
2017-12-25 00:00:00,0.08556987218442913,ALLVAR,Manchester_Sharston,NOx
2018-01-01 00:00:00,0.07819137393978082,ALLVAR,Manchester_Sharston,NOx
2018-01-08 00:00:00,0.039149025615650146,ALLVAR,Manchester_Sharston,NOx
2018-01-15 00:00:00,-0.003797206043984147,ALLVAR,Manchester_Sharston,NOx
2018-01-22 00:00:00,-0.02103484089628438,ALLVAR,Manchester_Sharston,NOx
2018-01-29 00:00:00,-0.023806178535927813,ALLVAR,Manchester_Sharston,NOx
2018-02-05 00:00:00,-0.023642831122351993,ALLVAR,Manchester_Sharston,NOx
2018-02-12 00:00:00,-0.020621499815021593,ALLVAR,Manchester_Sharston,NOx
2018-02-19 00:00:00,-0.016436725100270166,ALLVAR,Manchester_Sharston,NOx
2018-02-26 00:00:00,-0.00743524093381609,ALLVAR,Manchester_Sharston,NOx
2018-03-05 00:00:00,0.0010303691974442586,ALLVAR,Manchester_Sharston,NOx
2018-03-12 00:00:00,0.0040902177620836255,ALLVAR,Manchester_Sharston,NOx
2018-03-19 00:00:00,0.004091806709496382,ALLVAR,Manchester_Sharston,NOx
2018-03-26 00:00:00,0.004290726743434448,ALLVAR,Manchester_Sharston,NOx
2018-04-02 00:00:00,0.0043726238208279256,ALLVAR,Manchester_Sharston,NOx
2018-04-09 00:00:00,0.003244941798008938,ALLVAR,Manchester_Sharston,NOx
2018-04-16 00:00:00,0.00265660859820116,ALLVAR,Manchester_Sharston,NOx
2018-04-23 00:00:00,0.0006538092736008139,ALLVAR,Manchester_Sharston,NOx
2018-04-30 00:00:00,-0.0016343335117312563,ALLVAR,Manchester_Sharston,NOx
2018-05-07 00:00:00,-0.007860273414330265,ALLVAR,Manchester_Sharston,NOx
2018-05-14 00:00:00,-0.015100021091512872,ALLVAR,Manchester_Sharston,NOx
2018-05-21 00:00:00,-0.01562491481703887,ALLVAR,Manchester_Sharston,NOx
2018-05-28 00:00:00,-0.016173687121238345,ALLVAR,Manchester_Sharston,NOx
2018-06-04 00:00:00,-0.016479106114104525,ALLVAR,Manchester_Sharston,NOx
2018-06-11 00:00:00,-0.016420910959844548,ALLVAR,Manchester_Sharston,NOx
2018-06-18 00:00:00,-0.016544779602014614,ALLVAR,Manchester_Sharston,NOx
2018-06-25 00:00:00,-0.016807401079368844,ALLVAR,Manchester_Sharston,NOx
2018-07-02 00:00:00,-0.01679257255891997,ALLVAR,Manchester_Sharston,NOx
2018-07-09 00:00:00,-0.016789725037163805,ALLVAR,Manchester_Sharston,NOx
2018-07-16 00:00:00,-0.016815092228434025,ALLVAR,Manchester_Sharston,NOx
2018-07-23 00:00:00,-0.016671277837858156,ALLVAR,Manchester_Sharston,NOx
2018-07-30 00:00:00,-0.01685466511030853,ALLVAR,Manchester_Sharston,NOx
2018-08-06 00:00:00,-0.017044823800496545,ALLVAR,Manchester_Sharston,NOx
2018-08-13 00:00:00,-0.017243012494098764,ALLVAR,Manchester_Sharston,NOx
2018-08-20 00:00:00,-0.0180760159315696,ALLVAR,Manchester_Sharston,NOx
2018-08-27 00:00:00,-0.01901580299400507,ALLVAR,Manchester_Sharston,NOx
2018-09-03 00:00:00,-0.020078198979099682,ALLVAR,Manchester_Sharston,NOx
2018-09-10 00:00:00,-0.020941431150134804,ALLVAR,Manchester_Sharston,NOx
2018-09-17 00:00:00,-0.02461697756258019,ALLVAR,Manchester_Sharston,NOx
2018-09-24 00:00:00,-0.0432770410074923,ALLVAR,Manchester_Sharston,NOx
2018-10-01 00:00:00,-0.07227666929358634,ALLVAR,Manchester_Sharston,NOx
2018-10-08 00:00:00,-0.10422161484726189,ALLVAR,Manchester_Sharston,NOx
2018-10-15 00:00:00,-0.12733922594160418,ALLVAR,Manchester_Sharston,NOx
2018-10-22 00:00:00,-0.1292610603875204,ALLVAR,Manchester_Sharston,NOx
2018-10-29 00:00:00,-0.12922969049913746,ALLVAR,Manchester_Sharston,NOx
2018-11-05 00:00:00,-0.1289050549521349,ALLVAR,Manchester_Sharston,NOx
2018-11-12 00:00:00,-0.12864172367782345,ALLVAR,Manchester_Sharston,NOx
2018-11-19 00:00:00,-0.09446216491542003,ALLVAR,Manchester_Sharston,NOx
2018-11-26 00:00:00,-0.04511234001567743,ALLVAR,Manchester_Sharston,NOx
2018-12-03 00:00:00,0.00829556812873733,ALLVAR,Manchester_Sharston,NOx
2018-12-10 00:00:00,0.06593934850470617,ALLVAR,Manchester_Sharston,NOx
2018-12-17 00:00:00,0.10534853796557542,ALLVAR,Manchester_Sharston,NOx
2018-12-24 00:00:00,0.1405019487716359,ALLVAR,Manchester_Sharston,NOx
2018-12-31 00:00:00,0.14260049866342683,ALLVAR,Manchester_Sharston,NOx
2019-01-07 00:00:00,0.14297220550354695,ALLVAR,Manchester_Sharston,NOx
2019-01-14 00:00:00,0.1431114481666711,ALLVAR,Manchester_Sharston,NOx
2019-01-21 00:00:00,0.12736211922962326,ALLVAR,Manchester_Sharston,NOx
2019-01-28 00:00:00,0.08263028330721056,ALLVAR,Manchester_Sharston,NOx
2019-02-04 00:00:00,0.023593657329364248,ALLVAR,Manchester_Sharston,NOx
2019-02-11 00:00:00,-0.03099395000485572,ALLVAR,Manchester_Sharston,NOx
2019-02-18 00:00:00,-0.07097928040460744,ALLVAR,Manchester_Sharston,NOx
2019-02-25 00:00:00,-0.09419238764144922,ALLVAR,Manchester_Sharston,NOx
2019-03-04 00:00:00,-0.09419737410122764,ALLVAR,Manchester_Sharston,NOx
